Anio,Mes,CodigoPais,PaisOrigen,LongitudPais,LatitudPais,CodigoDepto,DepartamentoDestino,LongitudDpto,LatitudDpto,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2014,Junio,63,Argentina,-64,-34,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,34000,179.9,348181.84,34
2014,Junio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,97482.72,90.41,192180.82,97.48
2014,Junio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,18377.43,50.64,103129.49,18.38
2014,Junio,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,48988.48,39.1,83184.37,48.99
2014,Junio,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,78887.37,84.64,176471.34,78.89
2014,Junio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,483039.01,386.4,824121.59,483.04
2014,Junio,249,Estados Unidos,-98.5,39.76,8,ATLÁNTICO,-748132169683,109783195607,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,23587.04,19.23,44734.79,23.59
2014,Junio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,73575,97.9,212793.64,73.58
2014,Junio,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,25854.21,25.18,53206.35,25.85
2014,Junio,249,Estados Unidos,-98.5,39.76,25,CUNDINAMARCA,-746692192503,437531467846,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26070,31.64,66323.74,26.07
2014,Junio,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,24494.24,18.02,38219.8,24.49
2014,Junio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,73492.93,52.72,117032.85,73.49
2014,Junio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,36.29,0.39,813.96,0.04
2014,Junio,249,Estados Unidos,-98.5,39.76,8,ATLÁNTICO,-748132169683,109783195607,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,172199.72,138.66,301737.46,172.2
2014,Junio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,70739.56,188.91,371659.98,70.74
2014,Junio,249,Estados Unidos,-98.5,39.76,47,MAGDALENA,-742002109893,112047725963,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,48988.48,36.16,77636.09,48.99
2014,Junio,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,48988.48,35.18,75790.2,48.99
2014,Junio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,318098.58,298.52,617485,318.1
2014,Junio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,50617.27,315.64,608107.82,50.62
2014,Junio,589,Perú,-75.25,-10,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,47009.44,281.66,543734.28,47.01
2014,Junio,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26295.79,27.43,57509.08,26.3
2014,Junio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,152862.18,123.21,260009.53,152.86
2014,Junio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207420000 - Carnes de pato sin trocear, congeladas.",Avícola,Carne y despojos comestibles de ganso o pato,KG,936.84,4.34,8566.39,0.94
2014,Junio,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,25845.78,25.89,53973.43,25.85
2014,Junio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,73482.72,53.19,116872.7,73.48
2014,Junio,249,Estados Unidos,-98.5,39.76,8,ATLÁNTICO,-748132169683,109783195607,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,192060.73,249.35,515840.93,192.06
2014,Junio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,1342.41,6.92,13664.3,1.34
2014,Junio,249,Estados Unidos,-98.5,39.76,47,MAGDALENA,-742002109893,112047725963,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,25845.78,25.38,53150.29,25.85
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207450000 - Las demás carnes y despojos comestibles de patos, congelados.",Avícola,Carne y despojos comestibles de ganso o pato,KG,1364.04,18.58,39238.27,1.36
2014,Julio,493,México,-102,23,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0407211000 - HUEVOS FRESCOS DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS PARA LA PRODUCCION DE VACUNAS (LIBRES DE PATÓGENOS ESPECÍFICOS).,Avícola,Huevos,U,720,1.55,3370.34,0.05
2014,Julio,105,Brasil,-55,-10,8,ATLÁNTICO,-748132169683,109783195607,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,179280,187.28,384888.33,11.45
2014,Julio,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,72360,17.47,47411.92,4.82
2014,Julio,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,90080,555.32,1066362.93,3.6
2014,Julio,149,Canadá,-113.643,601.087,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,19040,182.42,358803.43,0.77
2014,Julio,149,Canadá,-113.643,601.087,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,13440,122.48,245179.36,0.55
2014,Julio,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,23000,180.54,353172.86,1.34
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,47174.1,176.06,336686.27,47.17
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,122402.59,138.83,302647.66,122.4
2014,Julio,249,Estados Unidos,-98.5,39.76,76,VALLE DEL CAUCA,-765215601611,34144187719,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,203429.2,157.66,329029.42,203.43
2014,Julio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,364202.07,294.73,614814.69,364.2
2014,Julio,249,Estados Unidos,-98.5,39.76,76,VALLE DEL CAUCA,-765215601611,34144187719,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,539671.56,412.32,869046.07,539.67
2014,Julio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,53288.57,38.36,80380.19,53.29
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,653.06,1.56,3019.64,0.65
2014,Julio,249,Estados Unidos,-98.5,39.76,76,VALLE DEL CAUCA,-765215601611,34144187719,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,127007.16,102.58,216460.14,127.01
2014,Julio,63,Argentina,-64,-34,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,3025,19.32,36246.73,3.02
2014,Julio,249,Estados Unidos,-98.5,39.76,8,ATLÁNTICO,-748132169683,109783195607,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,23400,41.17,81721.82,23.4
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,24494.24,21.34,44900.81,24.49
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,18314.9,68.47,136147.1,18.31
2014,Julio,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207120000 - Carne de gallo o gallina sin trocear, congelada.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,3233.21,5.63,11057.23,3.23
2014,Julio,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,79814.91,71.59,149060.7,79.81
2014,Julio,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,3518.99,13.37,26003.55,3.52
2014,Julio,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207420000 - Carnes de pato sin trocear, congeladas.",Avícola,Carne y despojos comestibles de ganso o pato,KG,233.1,1.07,2080.54,0.23
2014,Julio,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,102884.07,121.96,253479.65,102.88
2014,Julio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,423773.85,361.19,757553.83,423.77
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,24525,32.86,70250.07,24.52
2014,Julio,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,51709.24,50.64,103614.6,51.71
2014,Julio,249,Estados Unidos,-98.5,39.76,23,CÓRDOBA,-758732573059,875981523965,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,49050,57.63,123817.01,49.05
2014,Julio,249,Estados Unidos,-98.5,39.76,91,AMAZONAS,-699415818923,-419844539201,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,24494.24,19.24,40412.82,24.49
2014,Julio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,363607.04,272.31,573631.6,363.61
2014,Julio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,49.9,0.54,1106.85,0.05
2014,Julio,249,Estados Unidos,-98.5,39.76,8,ATLÁNTICO,-748132169683,109783195607,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,125643.5,99.62,215221.1,125.64
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,66247.84,141.26,278201.96,66.25
2014,Julio,249,Estados Unidos,-98.5,39.76,47,MAGDALENA,-742002109893,112047725963,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,24494.24,18.02,38063.66,24.49
2014,Julio,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,98786.81,106.63,222534.59,98.79
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,18461.52,69.19,139826.89,18.46
2014,Julio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,289337.18,312.14,630637.34,289.34
2014,Julio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,75499.56,502.23,967669.64,75.5
2014,Julio,589,Perú,-75.25,-10,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,38648.78,231.89,443553.59,38.65
2014,Julio,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,73428.07,131.22,261629.34,73.43
2014,Julio,249,Estados Unidos,-98.5,39.76,8,ATLÁNTICO,-748132169683,109783195607,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,69589.21,157.52,313955.64,69.59
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,23587.05,98.28,189820.69,23.59
2014,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,1941.04,8.96,17302.32,1.94
2014,Agosto,149,Canadá,-113.643,601.087,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207450000 - Las demás carnes y despojos comestibles de patos, congelados.",Avícola,Carne y despojos comestibles de ganso o pato,KG,100.99,3.03,7719.43,0.1
2014,Agosto,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207450000 - Las demás carnes y despojos comestibles de patos, congelados.",Avícola,Carne y despojos comestibles de ganso o pato,KG,265.26,3.4,7132.71,0.27
2014,Agosto,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,9328,21.51,46038.7,0.62
2014,Agosto,105,Brasil,-55,-10,8,ATLÁNTICO,-748132169683,109783195607,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,12618,348.6,667984.87,0.6
2014,Agosto,105,Brasil,-55,-10,8,ATLÁNTICO,-748132169683,109783195607,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,139320,145.26,305438.16,8.9
2014,Agosto,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,20185,516.12,983304.5,0.98
2014,Agosto,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,84240,20.3,55307.04,5.62
2014,Agosto,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,151200,36.55,102118.21,10.08
2014,Agosto,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,96616.13,325.4,630470.37,96.62
2014,Agosto,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,104327.26,86.51,180302.15,104.33
2014,Agosto,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26070.55,29.91,66816.44,26.07
